"MTU (CET/CEST),""Area"",""Sequence"",""Day-ahead Price (EUR/MWh)"",""Intraday Period (CET/CEST)"",""Intraday Price (EUR/MWh)"""
"01/01/2025 12:45:00 - 01/01/2025 13:00:00,""BZN|GR"",""Without Sequence"",""36.56"","""","""""
"01/01/2025 13:00:00 - 01/01/2025 13:15:00,""BZN|GR"",""Without Sequence"",""53.17"","""","""""
"01/01/2025 13:15:00 - 01/01/2025 13:30:00,""BZN|GR"",""Without Sequence"",""53.17"","""","""""
"01/01/2025 13:30:00 - 01/01/2025 13:45:00,""BZN|GR"",""Without Sequence"",""53.17"","""","""""
"01/01/2025 13:45:00 - 01/01/2025 14:00:00,""BZN|GR"",""Without Sequence"",""53.17"","""","""""
"01/01/2025 14:00:00 - 01/01/2025 14:15:00,""BZN|GR"",""Without Sequence"",""66.80"","""","""""
"01/01/2025 14:15:00 - 01/01/2025 14:30:00,""BZN|GR"",""Without Sequence"",""66.80"","""","""""
"01/01/2025 14:30:00 - 01/01/2025 14:45:00,""BZN|GR"",""Without Sequence"",""66.80"","""","""""
"01/01/2025 14:45:00 - 01/01/2025 15:00:00,""BZN|GR"",""Without Sequence"",""66.80"","""","""""
"01/01/2025 15:00:00 - 01/01/2025 15:15:00,""BZN|GR"",""Without Sequence"",""90.51"","""","""""
"01/01/2025 15:15:00 - 01/01/2025 15:30:00,""BZN|GR"",""Without Sequence"",""90.51"","""","""""
"01/01/2025 15:30:00 - 01/01/2025 15:45:00,""BZN|GR"",""Without Sequence"",""90.51"","""","""""
"01/01/2025 15:45:00 - 01/01/2025 16:00:00,""BZN|GR"",""Without Sequence"",""90.51"","""","""""
"01/01/2025 16:00:00 - 01/01/2025 16:15:00,""BZN|GR"",""Without Sequence"",""120.79"","""","""""
"01/01/2025 16:15:00 - 01/01/2025 16:30:00,""BZN|GR"",""Without Sequence"",""120.79"","""","""""
"01/01/2025 16:30:00 - 01/01/2025 16:45:00,""BZN|GR"",""Without Sequence"",""120.79"","""","""""
"01/01/2025 16:45:00 - 01/01/2025 17:00:00,""BZN|GR"",""Without Sequence"",""120.79"","""","""""
"01/01/2025 17:00:00 - 01/01/2025 17:15:00,""BZN|GR"",""Without Sequence"",""145.37"","""","""""
"01/01/2025 17:15:00 - 01/01/2025 17:30:00,""BZN|GR"",""Without Sequence"",""145.37"","""","""""
"01/01/2025 17:30:00 - 01/01/2025 17:45:00,""BZN|GR"",""Without Sequence"",""145.37"","""","""""
"01/01/2025 17:45:00 - 01/01/2025 18:00:00,""BZN|GR"",""Without Sequence"",""145.37"","""","""""
"01/01/2025 18:00:00 - 01/01/2025 18:15:00,""BZN|GR"",""Without Sequence"",""142.10"","""","""""
"01/01/2025 18:15:00 - 01/01/2025 18:30:00,""BZN|GR"",""Without Sequence"",""142.10"","""","""""
"01/01/2025 18:30:00 - 01/01/2025 18:45:00,""BZN|GR"",""Without Sequence"",""142.10"","""","""""
"01/01/2025 18:45:00 - 01/01/2025 19:00:00,""BZN|GR"",""Without Sequence"",""142.10"","""","""""
"01/01/2025 19:00:00 - 01/01/2025 19:15:00,""BZN|GR"",""Without Sequence"",""149.55"","""","""""
"01/01/2025 19:15:00 - 01/01/2025 19:30:00,""BZN|GR"",""Without Sequence"",""149.55"","""","""""
"01/01/2025 19:30:00 - 01/01/2025 19:45:00,""BZN|GR"",""Without Sequence"",""149.55"","""","""""
"01/01/2025 19:45:00 - 01/01/2025 20:00:00,""BZN|GR"",""Without Sequence"",""149.55"","""","""""
"01/01/2025 20:00:00 - 01/01/2025 20:15:00,""BZN|GR"",""Without Sequence"",""139.62"","""","""""
"01/01/2025 20:15:00 - 01/01/2025 20:30:00,""BZN|GR"",""Without Sequence"",""139.62"","""","""""
"01/01/2025 20:30:00 - 01/01/2025 20:45:00,""BZN|GR"",""Without Sequence"",""139.62"","""","""""
"01/01/2025 20:45:00 - 01/01/2025 21:00:00,""BZN|GR"",""Without Sequence"",""139.62"","""","""""
"01/01/2025 21:00:00 - 01/01/2025 21:15:00,""BZN|GR"",""Without Sequence"",""131.40"","""","""""
"01/01/2025 21:15:00 - 01/01/2025 21:30:00,""BZN|GR"",""Without Sequence"",""131.40"","""","""""
"01/01/2025 21:30:00 - 01/01/2025 21:45:00,""BZN|GR"",""Without Sequence"",""131.40"","""","""""
"01/01/2025 21:45:00 - 01/01/2025 22:00:00,""BZN|GR"",""Without Sequence"",""131.40"","""","""""
"01/01/2025 22:00:00 - 01/01/2025 22:15:00,""BZN|GR"",""Without Sequence"",""118.02"","""","""""
"01/01/2025 22:15:00 - 01/01/2025 22:30:00,""BZN|GR"",""Without Sequence"",""118.02"","""","""""
"01/01/2025 22:30:00 - 01/01/2025 22:45:00,""BZN|GR"",""Without Sequence"",""118.02"","""","""""
"01/01/2025 22:45:00 - 01/01/2025 23:00:00,""BZN|GR"",""Without Sequence"",""118.02"","""","""""
"01/01/2025 23:00:00 - 01/01/2025 23:15:00,""BZN|GR"",""Without Sequence"",""116.67"","""","""""
"01/01/2025 23:15:00 - 01/01/2025 23:30:00,""BZN|GR"",""Without Sequence"",""116.67"","""","""""
"01/01/2025 23:30:00 - 01/01/2025 23:45:00,""BZN|GR"",""Without Sequence"",""116.67"","""","""""
"01/01/2025 23:45:00 - 02/01/2025 00:00:00,""BZN|GR"",""Without Sequence"",""116.67"","""","""""
"02/01/2025 00:00:00 - 02/01/2025 00:15:00,""BZN|GR"",""Without Sequence"",""118.84"","""","""""
"02/01/2025 00:15:00 - 02/01/2025 00:30:00,""BZN|GR"",""Without Sequence"",""118.84"","""","""""
"02/01/2025 00:30:00 - 02/01/2025 00:45:00,""BZN|GR"",""Without Sequence"",""118.84"","""","""""
"02/01/2025 00:45:00 - 02/01/2025 01:00:00,""BZN|GR"",""Without Sequence"",""118.84"","""","""""
"02/01/2025 01:00:00 - 02/01/2025 01:15:00,""BZN|GR"",""Without Sequence"",""126.09"","""","""""
"02/01/2025 01:15:00 - 02/01/2025 01:30:00,""BZN|GR"",""Without Sequence"",""126.09"","""","""""
"02/01/2025 01:30:00 - 02/01/2025 01:45:00,""BZN|GR"",""Without Sequence"",""126.09"","""","""""
"02/01/2025 01:45:00 - 02/01/2025 02:00:00,""BZN|GR"",""Without Sequence"",""126.09"","""","""""
"02/01/2025 02:00:00 - 02/01/2025 02:15:00,""BZN|GR"",""Without Sequence"",""117.47"","""","""""
"02/01/2025 02:15:00 - 02/01/2025 02:30:00,""BZN|GR"",""Without Sequence"",""117.47"","""","""""
"02/01/2025 02:30:00 - 02/01/2025 02:45:00,""BZN|GR"",""Without Sequence"",""117.47"","""","""""
"02/01/2025 02:45:00 - 02/01/2025 03:00:00,""BZN|GR"",""Without Sequence"",""117.47"","""","""""
"02/01/2025 03:00:00 - 02/01/2025 03:15:00,""BZN|GR"",""Without Sequence"",""110.00"","""","""""
"02/01/2025 03:15:00 - 02/01/2025 03:30:00,""BZN|GR"",""Without Sequence"",""110.00"","""","""""
"02/01/2025 03:30:00 - 02/01/2025 03:45:00,""BZN|GR"",""Without Sequence"",""110.00"","""","""""
"02/01/2025 03:45:00 - 02/01/2025 04:00:00,""BZN|GR"",""Without Sequence"",""110.00"","""","""""
"02/01/2025 04:00:00 - 02/01/2025 04:15:00,""BZN|GR"",""Without Sequence"",""104.08"","""","""""
"02/01/2025 04:15:00 - 02/01/2025 04:30:00,""BZN|GR"",""Without Sequence"",""104.08"","""","""""
"02/01/2025 04:30:00 - 02/01/2025 04:45:00,""BZN|GR"",""Without Sequence"",""104.08"","""","""""
"02/01/2025 04:45:00 - 02/01/2025 05:00:00,""BZN|GR"",""Without Sequence"",""104.08"","""","""""
"02/01/2025 05:00:00 - 02/01/2025 05:15:00,""BZN|GR"",""Without Sequence"",""109.01"","""","""""
"02/01/2025 05:15:00 - 02/01/2025 05:30:00,""BZN|GR"",""Without Sequence"",""109.01"","""","""""
"02/01/2025 05:30:00 - 02/01/2025 05:45:00,""BZN|GR"",""Without Sequence"",""109.01"","""","""""
"02/01/2025 05:45:00 - 02/01/2025 06:00:00,""BZN|GR"",""Without Sequence"",""109.01"","""","""""
"02/01/2025 06:00:00 - 02/01/2025 06:15:00,""BZN|GR"",""Without Sequence"",""114.75"","""","""""
"02/01/2025 06:15:00 - 02/01/2025 06:30:00,""BZN|GR"",""Without Sequence"",""114.75"","""","""""
"02/01/2025 06:30:00 - 02/01/2025 06:45:00,""BZN|GR"",""Without Sequence"",""114.75"","""","""""
"02/01/2025 06:45:00 - 02/01/2025 07:00:00,""BZN|GR"",""Without Sequence"",""114.75"","""","""""
"02/01/2025 07:00:00 - 02/01/2025 07:15:00,""BZN|GR"",""Without Sequence"",""139.00"","""","""""
"02/01/2025 07:15:00 - 02/01/2025 07:30:00,""BZN|GR"",""Without Sequence"",""139.00"","""","""""
"02/01/2025 07:30:00 - 02/01/2025 07:45:00,""BZN|GR"",""Without Sequence"",""139.00"","""","""""
"02/01/2025 07:45:00 - 02/01/2025 08:00:00,""BZN|GR"",""Without Sequence"",""139.00"","""","""""
"02/01/2025 08:00:00 - 02/01/2025 08:15:00,""BZN|GR"",""Without Sequence"",""129.07"","""","""""
"02/01/2025 08:15:00 - 02/01/2025 08:30:00,""BZN|GR"",""Without Sequence"",""129.07"","""","""""
"02/01/2025 08:30:00 - 02/01/2025 08:45:00,""BZN|GR"",""Without Sequence"",""129.07"","""","""""
"02/01/2025 08:45:00 - 02/01/2025 09:00:00,""BZN|GR"",""Without Sequence"",""129.07"","""","""""
"02/01/2025 09:00:00 - 02/01/2025 09:15:00,""BZN|GR"",""Without Sequence"",""122.69"","""","""""
"02/01/2025 09:15:00 - 02/01/2025 09:30:00,""BZN|GR"",""Without Sequence"",""122.69"","""","""""
"02/01/2025 09:30:00 - 02/01/2025 09:45:00,""BZN|GR"",""Without Sequence"",""122.69"","""","""""
"02/01/2025 09:45:00 - 02/01/2025 10:00:00,""BZN|GR"",""Without Sequence"",""122.69"","""","""""
"02/01/2025 10:00:00 - 02/01/2025 10:15:00,""BZN|GR"",""Without Sequence"",""113.00"","""","""""
"02/01/2025 10:15:00 - 02/01/2025 10:30:00,""BZN|GR"",""Without Sequence"",""113.00"","""","""""
"02/01/2025 10:30:00 - 02/01/2025 10:45:00,""BZN|GR"",""Without Sequence"",""113.00"","""","""""
"02/01/2025 10:45:00 - 02/01/2025 11:00:00,""BZN|GR"",""Without Sequence"",""113.00"","""","""""
"02/01/2025 11:00:00 - 02/01/2025 11:15:00,""BZN|GR"",""Without Sequence"",""102.32"","""","""""
"02/01/2025 11:15:00 - 02/01/2025 11:30:00,""BZN|GR"",""Without Sequence"",""102.32"","""","""""
"02/01/2025 11:30:00 - 02/01/2025 11:45:00,""BZN|GR"",""Without Sequence"",""102.32"","""","""""
"02/01/2025 11:45:00 - 02/01/2025 12:00:00,""BZN|GR"",""Without Sequence"",""102.32"","""","""""
"02/01/2025 12:00:00 - 02/01/2025 12:15:00,""BZN|GR"",""Without Sequence"",""102.96"","""","""""
"02/01/2025 12:15:00 - 02/01/2025 12:30:00,""BZN|GR"",""Without Sequence"",""102.96"","""","""""
"02/01/2025 12:30:00 - 02/01/2025 12:45:00,""BZN|GR"",""Without Sequence"",""102.96"","""","""""
"02/01/2025 12:45:00 - 02/01/2025 13:00:00,""BZN|GR"",""Without Sequence"",""102.96"","""","""""
"02/01/2025 13:00:00 - 02/01/2025 13:15:00,""BZN|GR"",""Without Sequence"",""109.00"","""","""""
"02/01/2025 13:15:00 - 02/01/2025 13:30:00,""BZN|GR"",""Without Sequence"",""109.00"","""","""""
"02/01/2025 13:30:00 - 02/01/2025 13:45:00,""BZN|GR"",""Without Sequence"",""109.00"","""","""""
"02/01/2025 13:45:00 - 02/01/2025 14:00:00,""BZN|GR"",""Without Sequence"",""109.00"","""","""""
"02/01/2025 14:00:00 - 02/01/2025 14:15:00,""BZN|GR"",""Without Sequence"",""124.51"","""","""""
"02/01/2025 14:15:00 - 02/01/2025 14:30:00,""BZN|GR"",""Without Sequence"",""124.51"","""","""""
"02/01/2025 14:30:00 - 02/01/2025 14:45:00,""BZN|GR"",""Without Sequence"",""124.51"","""","""""
"02/01/2025 14:45:00 - 02/01/2025 15:00:00,""BZN|GR"",""Without Sequence"",""124.51"","""","""""
"02/01/2025 15:00:00 - 02/01/2025 15:15:00,""BZN|GR"",""Without Sequence"",""130.11"","""","""""
"02/01/2025 15:15:00 - 02/01/2025 15:30:00,""BZN|GR"",""Without Sequence"",""130.11"","""","""""
"02/01/2025 15:30:00 - 02/01/2025 15:45:00,""BZN|GR"",""Without Sequence"",""130.11"","""","""""
"02/01/2025 15:45:00 - 02/01/2025 16:00:00,""BZN|GR"",""Without Sequence"",""130.11"","""","""""
"02/01/2025 16:00:00 - 02/01/2025 16:15:00,""BZN|GR"",""Without Sequence"",""159.64"","""","""""
"02/01/2025 16:15:00 - 02/01/2025 16:30:00,""BZN|GR"",""Without Sequence"",""159.64"","""","""""
"02/01/2025 16:30:00 - 02/01/2025 16:45:00,""BZN|GR"",""Without Sequence"",""159.64"","""","""""
"02/01/2025 16:45:00 - 02/01/2025 17:00:00,""BZN|GR"",""Without Sequence"",""159.64"","""","""""
"02/01/2025 17:00:00 - 02/01/2025 17:15:00,""BZN|GR"",""Without Sequence"",""170.00"","""","""""
"02/01/2025 17:15:00 - 02/01/2025 17:30:00,""BZN|GR"",""Without Sequence"",""170.00"","""","""""
"02/01/2025 17:30:00 - 02/01/2025 17:45:00,""BZN|GR"",""Without Sequence"",""170.00"","""","""""
"02/01/2025 17:45:00 - 02/01/2025 18:00:00,""BZN|GR"",""Without Sequence"",""170.00"","""","""""
"02/01/2025 18:00:00 - 02/01/2025 18:15:00,""BZN|GR"",""Without Sequence"",""159.64"","""","""""
"02/01/2025 18:15:00 - 02/01/2025 18:30:00,""BZN|GR"",""Without Sequence"",""159.64"","""","""""
"02/01/2025 18:30:00 - 02/01/2025 18:45:00,""BZN|GR"",""Without Sequence"",""159.64"","""","""""
"02/01/2025 18:45:00 - 02/01/2025 19:00:00,""BZN|GR"",""Without Sequence"",""159.64"","""","""""
"02/01/2025 19:00:00 - 02/01/2025 19:15:00,""BZN|GR"",""Without Sequence"",""159.64"","""","""""
"02/01/2025 19:15:00 - 02/01/2025 19:30:00,""BZN|GR"",""Without Sequence"",""159.64"","""","""""
"02/01/2025 19:30:00 - 02/01/2025 19:45:00,""BZN|GR"",""Without Sequence"",""159.64"","""","""""
"02/01/2025 19:45:00 - 02/01/2025 20:00:00,""BZN|GR"",""Without Sequence"",""159.64"","""","""""
"02/01/2025 20:00:00 - 02/01/2025 20:15:00,""BZN|GR"",""Without Sequence"",""131.19"","""","""""
"02/01/2025 20:15:00 - 02/01/2025 20:30:00,""BZN|GR"",""Without Sequence"",""131.19"","""","""""
"02/01/2025 20:30:00 - 02/01/2025 20:45:00,""BZN|GR"",""Without Sequence"",""131.19"","""","""""
"02/01/2025 20:45:00 - 02/01/2025 21:00:00,""BZN|GR"",""Without Sequence"",""131.19"","""","""""
"02/01/2025 21:00:00 - 02/01/2025 21:15:00,""BZN|GR"",""Without Sequence"",""123.80"","""","""""
"02/01/2025 21:15:00 - 02/01/2025 21:30:00,""BZN|GR"",""Without Sequence"",""123.80"","""","""""
"02/01/2025 21:30:00 - 02/01/2025 21:45:00,""BZN|GR"",""Without Sequence"",""123.80"","""","""""
"02/01/2025 21:45:00 - 02/01/2025 22:00:00,""BZN|GR"",""Without Sequence"",""123.80"","""","""""
"02/01/2025 22:00:00 - 02/01/2025 22:15:00,""BZN|GR"",""Without Sequence"",""116.81"","""","""""
"02/01/2025 22:15:00 - 02/01/2025 22:30:00,""BZN|GR"",""Without Sequence"",""116.81"","""","""""
"02/01/2025 22:30:00 - 02/01/2025 22:45:00,""BZN|GR"",""Without Sequence"",""116.81"","""","""""
"02/01/2025 22:45:00 - 02/01/2025 23:00:00,""BZN|GR"",""Without Sequence"",""116.81"","""","""""
"02/01/2025 23:00:00 - 02/01/2025 23:15:00,""BZN|GR"",""Without Sequence"",""95.74"","""","""""
"02/01/2025 23:15:00 - 02/01/2025 23:30:00,""BZN|GR"",""Without Sequence"",""95.74"","""","""""
"02/01/2025 23:30:00 - 02/01/2025 23:45:00,""BZN|GR"",""Without Sequence"",""95.74"","""","""""
"02/01/2025 23:45:00 - 03/01/2025 00:00:00,""BZN|GR"",""Without Sequence"",""95.74"","""","""""
"03/01/2025 00:00:00 - 03/01/2025 00:15:00,""BZN|GR"",""Without Sequence"",""117.10"","""","""""
"03/01/2025 00:15:00 - 03/01/2025 00:30:00,""BZN|GR"",""Without Sequence"",""117.10"","""","""""
"03/01/2025 00:30:00 - 03/01/2025 00:45:00,""BZN|GR"",""Without Sequence"",""117.10"","""","""""
"03/01/2025 00:45:00 - 03/01/2025 01:00:00,""BZN|GR"",""Without Sequence"",""117.10"","""","""""
"03/01/2025 01:00:00 - 03/01/2025 01:15:00,""BZN|GR"",""Without Sequence"",""105.00"","""","""""
"03/01/2025 01:15:00 - 03/01/2025 01:30:00,""BZN|GR"",""Without Sequence"",""105.00"","""","""""
"03/01/2025 01:30:00 - 03/01/2025 01:45:00,""BZN|GR"",""Without Sequence"",""105.00"","""","""""
"03/01/2025 01:45:00 - 03/01/2025 02:00:00,""BZN|GR"",""Without Sequence"",""105.00"","""","""""
"03/01/2025 02:00:00 - 03/01/2025 02:15:00,""BZN|GR"",""Without Sequence"",""97.00"","""","""""
"03/01/2025 02:15:00 - 03/01/2025 02:30:00,""BZN|GR"",""Without Sequence"",""97.00"","""","""""
"03/01/2025 02:30:00 - 03/01/2025 02:45:00,""BZN|GR"",""Without Sequence"",""97.00"","""","""""
"03/01/2025 02:45:00 - 03/01/2025 03:00:00,""BZN|GR"",""Without Sequence"",""97.00"","""","""""
"03/01/2025 03:00:00 - 03/01/2025 03:15:00,""BZN|GR"",""Without Sequence"",""97.00"","""","""""
"03/01/2025 03:15:00 - 03/01/2025 03:30:00,""BZN|GR"",""Without Sequence"",""97.00"","""","""""
"03/01/2025 03:30:00 - 03/01/2025 03:45:00,""BZN|GR"",""Without Sequence"",""97.00"","""","""""
"03/01/2025 03:45:00 - 03/01/2025 04:00:00,""BZN|GR"",""Without Sequence"",""97.00"","""","""""
"03/01/2025 04:00:00 - 03/01/2025 04:15:00,""BZN|GR"",""Without Sequence"",""99.78"","""","""""
"03/01/2025 04:15:00 - 03/01/2025 04:30:00,""BZN|GR"",""Without Sequence"",""99.78"","""","""""
"03/01/2025 04:30:00 - 03/01/2025 04:45:00,""BZN|GR"",""Without Sequence"",""99.78"","""","""""
"03/01/2025 04:45:00 - 03/01/2025 05:00:00,""BZN|GR"",""Without Sequence"",""99.78"","""","""""
"03/01/2025 05:00:00 - 03/01/2025 05:15:00,""BZN|GR"",""Without Sequence"",""105.00"","""","""""
"03/01/2025 05:15:00 - 03/01/2025 05:30:00,""BZN|GR"",""Without Sequence"",""105.00"","""","""""
"03/01/2025 05:30:00 - 03/01/2025 05:45:00,""BZN|GR"",""Without Sequence"",""105.00"","""","""""
"03/01/2025 05:45:00 - 03/01/2025 06:00:00,""BZN|GR"",""Without Sequence"",""105.00"","""","""""
"03/01/2025 06:00:00 - 03/01/2025 06:15:00,""BZN|GR"",""Without Sequence"",""121.98"","""","""""
"03/01/2025 06:15:00 - 03/01/2025 06:30:00,""BZN|GR"",""Without Sequence"",""121.98"","""","""""
"03/01/2025 06:30:00 - 03/01/2025 06:45:00,""BZN|GR"",""Without Sequence"",""121.98"","""","""""
"03/01/2025 06:45:00 - 03/01/2025 07:00:00,""BZN|GR"",""Without Sequence"",""121.98"","""","""""
"03/01/2025 07:00:00 - 03/01/2025 07:15:00,""BZN|GR"",""Without Sequence"",""141.01"","""","""""
"03/01/2025 07:15:00 - 03/01/2025 07:30:00,""BZN|GR"",""Without Sequence"",""141.01"","""","""""
"03/01/2025 07:30:00 - 03/01/2025 07:45:00,""BZN|GR"",""Without Sequence"",""141.01"","""","""""
"03/01/2025 07:45:00 - 03/01/2025 08:00:00,""BZN|GR"",""Without Sequence"",""141.01"","""","""""
"03/01/2025 08:00:00 - 03/01/2025 08:15:00,""BZN|GR"",""Without Sequence"",""141.68"","""","""""
"03/01/2025 08:15:00 - 03/01/2025 08:30:00,""BZN|GR"",""Without Sequence"",""141.68"","""","""""
"03/01/2025 08:30:00 - 03/01/2025 08:45:00,""BZN|GR"",""Without Sequence"",""141.68"","""","""""
"03/01/2025 08:45:00 - 03/01/2025 09:00:00,""BZN|GR"",""Without Sequence"",""141.68"","""","""""
"03/01/2025 09:00:00 - 03/01/2025 09:15:00,""BZN|GR"",""Without Sequence"",""137.29"","""","""""
"03/01/2025 09:15:00 - 03/01/2025 09:30:00,""BZN|GR"",""Without Sequence"",""137.29"","""","""""
"03/01/2025 09:30:00 - 03/01/2025 09:45:00,""BZN|GR"",""Without Sequence"",""137.29"","""","""""
"03/01/2025 09:45:00 - 03/01/2025 10:00:00,""BZN|GR"",""Without Sequence"",""137.29"","""","""""
"03/01/2025 10:00:00 - 03/01/2025 10:15:00,""BZN|GR"",""Without Sequence"",""118.26"","""","""""
"03/01/2025 10:15:00 - 03/01/2025 10:30:00,""BZN|GR"",""Without Sequence"",""118.26"","""","""""
"03/01/2025 10:30:00 - 03/01/2025 10:45:00,""BZN|GR"",""Without Sequence"",""118.26"","""","""""
"03/01/2025 10:45:00 - 03/01/2025 11:00:00,""BZN|GR"",""Without Sequence"",""118.26"","""","""""
"03/01/2025 11:00:00 - 03/01/2025 11:15:00,""BZN|GR"",""Without Sequence"",""102.42"","""","""""
"03/01/2025 11:15:00 - 03/01/2025 11:30:00,""BZN|GR"",""Without Sequence"",""102.42"","""","""""
